metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
sessions_iv_s_q_per_s_q,4873000084,searches_query_item_view,searches_query_serp,"session,participant","participant,session",0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
subs_view_events,6122750045,subs_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
support_hc_article_dislike,10581250001,helpcenter_article_dislike,,,,0,0,,support_metric_observation,,support_metric_observation
target_content_dur,11670250018,time_to_target_content,initial_pages_finished_events_main,,,0,0,,,web_speed_metric_observartion,web_speed_metric_observartion
tariff_users_package_burned_revenue_net,38264750013,tariff_amount_net_burned_from_package,,,,0,0,,lf_metric_observation,,lf_metric_observation
teleport_replace_users_share,28697000020,teleport_replace,searches,participant,participant,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
total_blocking_time_percent_p50,83674250003,total_blocking_time_events_p50,total_blocking_time_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
user_account_asd_click_email_asd,6122750047,account_asd_click_email_asd,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
user_fav_added_shop,86640250024,fav_added_shopx,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_interactive_percent_p75,74850250018,user_interactive_events_p75,user_interactive_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
user_item_views_serp_saved,55093000067,item_views_serp_saved,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_item_views_shop,86640250026,item_views_shopx,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
user_wtc_from_witcher_reg,80610750072,"searches_from_witcher_regions,item_views_witcher_regions",,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_active_item_more_10_description_word,69347250027,active_items_more_10_description_word,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_favouriteseller_add,5843500017,buyer_favouriteseller_add,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
users_favouriteseller_notifications_off,5843500019,buyer_favouriteseller_notifications_off,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
users_item_add_started,2120500012,items_add_started,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
users_item_rejected_year_of_issue,17744500065,items_rejected_year_of_issue,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_sold_another_reason_start_date,11655250029,items_sold_another_reason,,participant,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_item_views_from_map_area,55093000073,item_views_serp_map_area,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_item_views_serp_road_per_users_road,33695500091,item_views_serp_road,searches_road,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
users_searches_metro,33695500096,searches_metro,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
vas_amount_highlight_start_date,5080000027,vas_amount_highlight,,,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
vas_amount_net_turbo_start_date,5080000039,vas_amount_net_turbo,,,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
vas_amount_start_date,5080000048,vas_amount,,,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
vas_avo_net_pushup_start_date,5080000072,vas_amount_net_pushup,vas_transactions_pushup,,,0,0,start,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
contacts_rec_i2i_push,34018750014,contacts_rec_i2i_push,,,,0,0,,,,
fav_added_rec_i2i_push,34018750026,fav_added_rec_i2i_push,,,,0,0,,,,
items_blocked_total_start_date,5434000015,items_blocked_total,,,,0,0,start,,,
sqp_wordbreaker_suggest_disabled,78449500028,sqp_wordbreaker_suggest_disabled,,,,0,0,,,,
users_item_closed_with_answer_total,11655250027,items_closed_with_answer_total,,participant,,0,0,,,,
ad_click_users,6226750003,ad_clicks,,participant,,0,0,,ad_metric_observation,,ad_metric_observation
ancalls_by_time_rec,17884750024,anon_calls_matched_by_time_rec,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
anonnumber_usefull_talks,9459500008,anonnumber_usefull_talks,,,,0,0,,communications_metric_observation,,communications_metric_observation
autoload_view_events,6122750010,autoload_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
avitopro_lf_amount,6122750012,avitopro_lf_amount,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
base_serp_without_query_small,34290500006,serp_without_query_small,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
buyer_str_booking_cost,2820500009,buyer_str_booking_cost,,,,0,0,,str_metric_observation,,str_metric_observation
buyer_str_confirmed_ratio,2820500016,buyer_str_bookings_comfirmed,buyer_str_bookings_paid,,,0,0,,str_metric_observation,str_metric_observation,"str_metric_observation,str_metric_observation"
buyer_target_clicks_serp_saved,55093000006,buyer_target_clicks_serp_saved,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
calls,5823250001,"answered_proxy_calls,missed_proxy_calls,call_phone_screen_views_client",,,,0,0,,"click_stream_metric_observation,matched_anonymous_calls_metric_observation",,"click_stream_metric_observation,matched_anonymous_calls_metric_observation"
contacts_rec_i2i,2963250003,contacts_rec_i2i,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
contacts_serp_radius,33695500013,contacts_serp_radius,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
contacts_serp_saved_per_search_saved,55093000018,contacts_serp_saved,searches_saved,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
default_loc_tooltip_accepts_city,33620750001,tooltip_accepts_city,,participant,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
default_loc_tooltip_declines,18359750003,tooltip_not_accepts,,,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
dom_content_load_percent_p50,38793750019,dom_content_load_events_p50,dom_content_load_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
dom_content_load_percent_p95,38793750021,dom_content_load_events_p95,dom_content_load_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
dom_interactive_session_duration,39889250001,dom_interactive_sessionduration,dom_interactive_session_duration_events,,,0,0,,,web_performance_metric_observation,web_performance_metric_observation
fav_added_serp_map_total,55093000022,"fav_added_serp_map_area,fav_added_from_map",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
first_messages_vas,34217500003,first_messages_vas,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
first_paint_session_percent_p75,42205500007,first_paint_session_events_p75,first_paint_session_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
geo_redirect_replace,4927250018,geo_redirect_replace,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
image_draw_appstart_p95,89921000007,image_draw_appstart_events_p95,image_draw_appstart_events,,,0,0,,image_metric_observation,image_metric_observation,"image_metric_observation,image_metric_observation"
init_page_interrupts,11670250007,initial_pages_unfinished_events,,,,0,0,,web_speed_metric_observartion,,web_speed_metric_observartion
item_add_chains_form_input,11655250002,item_add_chains_form_input,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
item_edit_starts,5026000004,item_edit_starts,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
item_views_grouped,4578000002,item_views,,"item,participant",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
item_views_premium,1898250049,item_views_premium,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
item_views_vas,1898250057,item_views_vas,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
items_added,2120500004,items_added,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
items_archived,6008250001,items_archived,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_edited,5026000012,items_edited,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_reactivated_paid,17744500022,items_reactivated_paid,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_with_building_reactivated_per_react,78135500010,item_has_building_reactivated,items_reactivated,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
iv_from_witcher_new_auto,84578500011,item_views_witcher_new_auto,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
iv_from_witcher_new_flats_per_witcher_new_flats,84578500014,item_views_witcher_new_flats,searches_witcher_new_flats,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
iv_good_teaser,92834000024,item_views_good_teaser,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
loc_chng_bad_city,33620750013,location_changings_bad_city,,,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
loc_suggests_per_text_inputs,3986250001,location_suggest_clicks,location_text_inputs,,,0,0,,click_stream_metric_observation,click_stream_metric_observation,"click_stream_metric_observation,click_stream_metric_observation"
locations_in_search,45749250003,locations_in_searches,,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
map_empty_search,76339250004,empty_map_serp,,,,0,0,,map_stream_metric_observation,,map_stream_metric_observation
map_my_locs_per_map,76339250008,my_locs,map_searches,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
map_searches_and_iv_to_contact,11670250009,map_searches_and_iv_to_contact,"first_messages,phone_views_total,delivery_order_created,booking_created_short_rent,realty_development_phone_views",,participant,0,0,,labor_metric_observation,"click_stream_metric_observation,search_stream_metric_observation","click_stream_metric_observation,search_stream_metric_observation,labor_metric_observation"
map_searches_per_search,32068000016,map_searches,searches,,,0,0,,map_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,map_stream_metric_observation"
map_searches_with_contact,32068000019,map_searches_with_contact,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
map_users_3plus_maps,76339250019,map_searches,,participant,,3,0,,map_stream_metric_observation,,map_stream_metric_observation
missed_proxy_calls_fav,24164500011,missed_proxy_calls_fav,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
