,metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
986,vas_avo_fast,5080000058,vas_amount_fast,vas_transactions_fast,,,0,0,,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
987,vas_avo_net_highlight_start_date,5080000068,vas_amount_net_highlight,vas_transactions_highlight,,,0,0,start,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
988,vas_transactions_vip_start_date,5080000105,vas_transactions_vip,,,,0,0,start,mnz_vas_metric_observation,,mnz_vas_metric_observation
989,items_blocked_rejected_total_start_date,5434000013,items_blocked_rejected_total,,,,0,0,start,,,
990,items_sold_notonavito_total,6008250005,items_sold_notonavito_total,,,,0,0,,,,
991,sellers_favorite_added_total_start_date,5434000027,seller_favorites_added_total,,participant,,0,0,start,,,
992,sqp_wordbreaker_digit_suggest_ctr_disable,78449500017,sqp_wordbreaker_digit_suggest_disabled,sqp_wordbreaker_digit_suggest,,,0,0,,,,
993,users_active_items_total,5434000032,active_items_total,,participant,,0,0,,,,
994,users_item_blocked_rejected_total_start_date,5434000036,items_blocked_rejected_total,,participant,,0,0,start,,,
995,abuses,4506500001,abuses,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
996,ancalls_by_phone_map,17884750013,anon_calls_matched_by_phone_map,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
997,ancalls_by_time_serp,17884750025,anon_calls_matched_by_time_serp,,,,0,0,,matched_anonymous_calls_metric_observation,,matched_anonymous_calls_metric_observation
998,anonnumber_success_calls_dur_per_user,9459500005,anonnumber_success_calls_duration,anonnumber_calls,,participant,0,0,,communications_metric_observation,communications_metric_observation,"communications_metric_observation,communications_metric_observation"
999,avitopro_item_activateautopublish,20520500005,avitopro_item_activateautopublish,,participant,,0,0,,avitopro_key_actions_observations,,avitopro_key_actions_observations
1000,bt_clicks,2120500001,"favorites_added,first_messages,write_button_clicks,booking_created_short_rent,delivery_order_created,realty_development_phone_views,phone_views_total",,,,0,0,,"click_stream_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,search_stream_metric_observation"
1001,btc_sessions_from_map_area,55093000003,buyer_target_clicks_serp_map_area,,"participant,session",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1002,buyer_str_deals,2820500017,buyer_str_deals,,,,0,0,,str_metric_observation,,str_metric_observation
1003,buyer_target_clicks_from_map_grouped,44459000001,buyer_target_clicks_from_map,,"participant,item",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1004,contacts_rec_per_rec_block,1898250026,contacts_rec,recblock_shows,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1005,contacts_regions_per_search_regions,34255750002,contacts_regions,searches_serp_extra_regions,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1006,delivery_revenue,6450250001,delivery_revenue,,,,0,0,,delivery_metric_observation,,delivery_metric_observation
1007,draw_session_percent_p50,35712250004,draw_sessions_p50,draw_sessions,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
1008,fav_added_serp,1898250042,fav_added_serp,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1009,fav_added_serp_saved,55093000023,fav_added_serp_saved,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1010,favorites_list_views,655000002,favorites_list_views,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1011,favorites_net,5363250003,favorites_net,,"participant,item",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1012,geo_redirect_suggest_disabled,4927250022,geo_redirect_suggest_disabled,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
1013,item_edits_price,17744500005,item_edits_price,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
1014,item_reactivated_net_per_items_reactivated,4584000004,items_reactivated_net,items_reactivated,,,0,0,,sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate"
1015,item_views_rec_u2i_push,34018750044,item_views_rec_u2i_push,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1016,item_views_serp_radius_per_search_radius,33695500026,item_views_serp_radius,searches_radius,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1017,items_100m_from_location_new,53780750007,item_100m_from_location_new,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
1018,items_200_plus_km_from_location_reactivated_per_react,53780750015,item_200_plus_km_from_location_reactivated,items_reactivated,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
1019,items_added_per_items_add_started,2120500005,items_added,items_add_started,,,0,0,,click_stream_metric_observation,click_stream_metric_observation,"click_stream_metric_observation,click_stream_metric_observation"
1020,items_edited_per_items_edit_started,5026000014,items_edited,items_edit_started,,,0,0,,sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,sellerx_metric_observation_w_startdate"
1021,items_edited_price,17744500017,items_edited_price,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
1022,items_with_district_new,78135500017,item_has_district_new,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
1023,items_with_marginal_address,78135500021,item_has_marginal_address,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
1024,loc_chng_sessions,18359750013,location_changings,,"session,participant",,0,0,,location_changings_metric_observation,,location_changings_metric_observation
1025,loc_window_opens,3986250002,location_dialogue_opens,,,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
1026,localloading_percent_p50,25067250015,localloading_events_p50,localloading_events,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
1027,map_btc_users_per_map_serchers,32068000013,buyer_target_clicks_from_map,map_searches,participant,participant,0,0,,search_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,search_stream_metric_observation"
1028,map_price_rubricator_filters_per_map,76339250011,"rubricator_filters_map_searches,price_filters_map_searches",map_searches,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
1029,map_scrolls_per_map,76339250014,scrolls,map_searches,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
1030,new_items_more_3_photo,69347250021,new_items_more_3_photo,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
1031,new_listers,2749750001,new_listers,,participant,,0,0,,c2c_core_daily_metric_observation,,c2c_core_daily_metric_observation
1032,password_restore_attempts,69868500002,"restore_errors,restore_success",,,,0,0,,cookie_account_enter,,cookie_account_enter
1033,phone_views_back_front_ratio,47282000001,"phone_views_snippet_xlvas,phone_views_item_top,phone_views_item_right,phone_views_snippet",phone_view_button_clicks,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1034,pins_per_map_s,32068000023,pin_clicks,map_searches,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
1035,recblock_shows_i2i,6023250001,recblock_shows_i2i,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1036,request_percent_p50,38793750055,request_events_p50,request_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
1037,s_btc_per_s_price_sort,4629750004,search_btc_price_sort,searches_price_sort,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1038,searches_geo,43547500011,"searches_road,searches_radius,searches_metro,searches_district",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1039,searches_metro_with_contact_per_search_metro,33695500044,searches_metro_with_contact,searches_metro,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
1040,searches_with_query_date_sort,4237000003,searches_with_query_date_sort,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
1041,selected_payment_method_share_proportion_services,5268500003,payment_method_choice_services,payment_method_page_services,participant,participant,0,0,,billing_metric_observation,billing_metric_observation,"billing_metric_observation,billing_metric_observation"
